__v,_id,author,club,country,createdAt,createdByUserWithRole,firstName,footed,height,isPublic,isSeededFromPlaymakerDb,lastName,lnpID,lnpProfileURL,minut90ProfileURL,position,transfermarktProfileURL,updatedAt,weight,yearOfBirth
,,,,UA,,,Anton,R,179,FAŁSZ,PRAWDA,Lutsyk,,,,RM,https://www.transfermarkt.pl/anton-lutsyk/profil/spieler/60717,,,1987
,,,,PL,,,Filip,,174,FAŁSZ,PRAWDA,Drozd,,,,F,https://www.transfermarkt.pl/filip-drozd/profil/spieler/605612,,,1991
,,,,PL,,,Kamil,R,193,FAŁSZ,PRAWDA,Krol,,,,F,https://www.transfermarkt.pl/kamil-krol/profil/spieler/29942,,,1987
,,,,PL,,,Pawel,,,FAŁSZ,PRAWDA,Debosz,,,,GK,https://www.transfermarkt.pl/pawel-debosz/profil/spieler/820891,,,2004
,,,,PL,,,Eryk,,,FAŁSZ,PRAWDA,Dudek,,,,GK,https://www.transfermarkt.pl/eryk-dudek/profil/spieler/826798,,,2004
,,,,PL,,,Aleks,,,FAŁSZ,PRAWDA,Lesniak,,,,CM,https://www.transfermarkt.pl/aleks-lesniak/profil/spieler/676599,,,2002
,,,611bf1f6fe16ff48a850e2f0,PL,,,Damian,,,FAŁSZ,PRAWDA,Wroblewski,,,,GK,https://www.transfermarkt.pl/damian-wroblewski/profil/spieler/502755,,,1997
,,,611bf1f6fe16ff48a850e2f0,PL,,,Mateusz,,183,FAŁSZ,PRAWDA,Ruszczyk,,,,RB,https://www.transfermarkt.pl/mateusz-ruszczyk/profil/spieler/610836,,,2000
,,,611bf1f6fe16ff48a850e2f0,PL,,,Adam,R,170,FAŁSZ,PRAWDA,Pomian,,,,CM,https://www.transfermarkt.pl/adam-pomian/profil/spieler/196409,,,1991
,,,611bf1f6fe16ff48a850e2f0,PL,,,Tomasz,,,FAŁSZ,PRAWDA,Rytelewski,,,,CM,https://www.transfermarkt.pl/tomasz-rytelewski/profil/spieler/502759,,,1998
,,,611bf1f6fe16ff48a850e2f0,PL,,,Mateusz,,,FAŁSZ,PRAWDA,Szafran,,,,CM,https://www.transfermarkt.pl/mateusz-szafran/profil/spieler/1004809,,,2004
,,,611bf1f6fe16ff48a850e2f0,PL,,,Lukasz,,,FAŁSZ,PRAWDA,Kubrak,,,,CM,https://www.transfermarkt.pl/lukasz-kubrak/profil/spieler/985277,,,2003
,,,611bf1f6fe16ff48a850e2f0,PL,,,Pawel,,,FAŁSZ,PRAWDA,Stasinski,,,,F,https://www.transfermarkt.pl/pawel-stasinski/profil/spieler/1038632,,,1993
,,,611bf1f6fe16ff48a850e325,PL,,,Bartlomiej,R,180,FAŁSZ,PRAWDA,Lisowski,,,,RB,https://www.transfermarkt.pl/bartlomiej-lisowski/profil/spieler/597264,,,2001
,,,611bf1f6fe16ff48a850e325,PL,,,Mikolaj,,181,FAŁSZ,PRAWDA,Bociek,,,,CM,https://www.transfermarkt.pl/mikolaj-bociek/profil/spieler/439991,,,1996
,,,611bf1f6fe16ff48a850e325,PL,,,Tomasz,,,FAŁSZ,PRAWDA,Bakowicz,,,,F,https://www.transfermarkt.pl/tomasz-bakowicz/profil/spieler/597633,,,2000
,,,,PL,,,Bartosz,,191,FAŁSZ,PRAWDA,Ryngwelski,,,,GK,https://www.transfermarkt.pl/bartosz-ryngwelski/profil/spieler/381677,,,1999
,,,,PL,,,Lukasz,,,FAŁSZ,PRAWDA,Pupka-Lipinski,,,,GK,https://www.transfermarkt.pl/lukasz-pupka-lipinski/profil/spieler/563315,,,1998
,,,,PL,,,Radoslaw,R,180,FAŁSZ,PRAWDA,Reglinski,,,,RB,https://www.transfermarkt.pl/radoslaw-reglinski/profil/spieler/524639,,,1997
,,,,UA,,,Volodymyr,,,FAŁSZ,PRAWDA,Kaydrovych,,,,CM,https://www.transfermarkt.pl/volodymyr-kaydrovych/profil/spieler/321256,,,1993
,,,,PL,,,Krzysztof,,172,FAŁSZ,PRAWDA,Kropidlowski,,,,CM,https://www.transfermarkt.pl/krzysztof-kropidlowski/profil/spieler/563322,,,1999
,,,,PL,,,Patryk,,183,FAŁSZ,PRAWDA,Wolski,,,,CM,https://www.transfermarkt.pl/patryk-wolski/profil/spieler/563324,,,1999
,,,,PL,,,Maciej,,182,FAŁSZ,PRAWDA,Blaszkowski,,,,CM,https://www.transfermarkt.pl/maciej-blaszkowski/profil/spieler/500119,,,1999
,,,,PL,,,Bartosz,,,FAŁSZ,PRAWDA,Wolski,,,,CM,https://www.transfermarkt.pl/bartosz-wolski/profil/spieler/869256,,,2002
,,,,PL,,,Adam,,182,FAŁSZ,PRAWDA,Szmidke,,,,CM,https://www.transfermarkt.pl/adam-szmidke/profil/spieler/711167,,,2002
,,,,PL,,,Bartlomiej,,180,FAŁSZ,PRAWDA,Chojnacki,,,,F,https://www.transfermarkt.pl/bartlomiej-chojnacki/profil/spieler/328488,,,1995
,,,,PL,,,Kamil,R,170,FAŁSZ,PRAWDA,Sikora,,,,F/W,https://www.transfermarkt.pl/kamil-sikora/profil/spieler/534955,,,2001
,,,,PL,,,Bartosz,,,FAŁSZ,PRAWDA,Barczyk,,,,GK,https://www.transfermarkt.pl/bartosz-barczyk/profil/spieler/824004,,,2003
,,,,PL,,,Aleksander,,190,FAŁSZ,PRAWDA,Folmert,,,,CB,https://www.transfermarkt.pl/aleksander-folmert/profil/spieler/798121,,,2001
,,,,PL,,,Konrad,,174,FAŁSZ,PRAWDA,Warminski,,,,CM,https://www.transfermarkt.pl/konrad-warminski/profil/spieler/704461,,,2001
,,,,PL,,,Mateusz,R,188,FAŁSZ,PRAWDA,Tomaszewski,,,,CM,https://www.transfermarkt.pl/mateusz-tomaszewski/profil/spieler/805833,,,2000
,,,,PL,,,Olaf,,,FAŁSZ,PRAWDA,Sobik,,,,CM,https://www.transfermarkt.pl/olaf-sobik/profil/spieler/872406,,,2005
,,,,PL,,,Lukasz,,178,FAŁSZ,PRAWDA,Krakowczyk,,,,F,https://www.transfermarkt.pl/lukasz-krakowczyk/profil/spieler/453947,,,1998
,,,,PL,,,Bartosz,both,177,FAŁSZ,PRAWDA,Kunat,,,,RB,https://www.transfermarkt.pl/bartosz-kunat/profil/spieler/462291,,,1999
,,,,PL,,,Michal,,180,FAŁSZ,PRAWDA,Pieczka,,,,CM,https://www.transfermarkt.pl/michal-pieczka/profil/spieler/566009,,,1987
,,,,PL,,,Nikodem,,,FAŁSZ,PRAWDA,Juraszczyk,,,,F,https://www.transfermarkt.pl/nikodem-juraszczyk/profil/spieler/901483,,,2005
,,,611bf1f6fe16ff48a850e2d6,PL,,,Szymon,,,FAŁSZ,PRAWDA,Janiuk,,,,GK,https://www.transfermarkt.pl/szymon-janiuk/profil/spieler/836372,,,1995
,,,611bf1f6fe16ff48a850e2d6,PL,,,Mateusz,,,FAŁSZ,PRAWDA,Fitas,,,,CB,https://www.transfermarkt.pl/mateusz-fitas/profil/spieler/731868,,,1992
,,,611bf1f6fe16ff48a850e2d6,UA,,,Vasyl,R,180,FAŁSZ,PRAWDA,Pasichnyk,,,,F/W,https://www.transfermarkt.pl/vasyl-pasichnyk/profil/spieler/496806,,,1999
,,,611bf1f6fe16ff48a850e2d6,UA,,,Nikita,L,175,FAŁSZ,PRAWDA,Push,,,,RM,https://www.transfermarkt.pl/nikita-push/profil/spieler/790235,,,2001
,,,60d9ecb88ad5dc0017a48ed6,PL,,,Bartlomiej,,,FAŁSZ,PRAWDA,Kot,,,,GK,https://www.transfermarkt.pl/bartlomiej-kot/profil/spieler/798122,,,1995
,,,60d9ecb88ad5dc0017a48ed6,PL,,,Bartosz,,,FAŁSZ,PRAWDA,Dolinski,,,,GK,https://www.transfermarkt.pl/bartosz-dolinski/profil/spieler/798126,,,2003
,,,60d9ecb88ad5dc0017a48ed6,UA,,,Andriy,,,FAŁSZ,PRAWDA,Kozachenko,,,,CB,https://www.transfermarkt.pl/andriy-kozachenko/profil/spieler/799838,,,1991
,,,60d9ecb88ad5dc0017a48ed6,PL,,,Patryk,,,FAŁSZ,PRAWDA,Salamon,,,,CB,https://www.transfermarkt.pl/patryk-salamon/profil/spieler/798128,,,1992
,,,60d9ecb88ad5dc0017a48ed6,PL,,,Damian,,,FAŁSZ,PRAWDA,Kasprzak,,,,CB,https://www.transfermarkt.pl/damian-kasprzak/profil/spieler/608715,,,2001
,,,60d9ecb88ad5dc0017a48ed6,PL,,,Patryk,R,176,FAŁSZ,PRAWDA,Paszkowski,,,,LB,https://www.transfermarkt.pl/patryk-paszkowski/profil/spieler/450132,,,1995
,,,60d9ecb88ad5dc0017a48ed6,PL,,,Sebastian,,182,FAŁSZ,PRAWDA,Bialasik,,,,CM,https://www.transfermarkt.pl/sebastian-bialasik/profil/spieler/457394,,,1998
,,,60d9ecb88ad5dc0017a48ed6,PL,,,Grzegorz,L,186,FAŁSZ,PRAWDA,Borowy,,,,CM,https://www.transfermarkt.pl/grzegorz-borowy/profil/spieler/496895,,,1989
,,,60d9ecb88ad5dc0017a48ed6,PL,,,Robert,,,FAŁSZ,PRAWDA,Myrta,,,,F,https://www.transfermarkt.pl/robert-myrta/profil/spieler/447460,,,1997
,,,60d9ecb88ad5dc0017a48ed6,PL,,,Jakub,,,FAŁSZ,PRAWDA,Filipczak,,,,F,https://www.transfermarkt.pl/jakub-filipczak/profil/spieler/798127,,,2001
,,,60d9ecb88ad5dc0017a48ed6,PL,,,Mikolaj,,170,FAŁSZ,PRAWDA,Kotfas,,,,F,https://www.transfermarkt.pl/mikolaj-kotfas/profil/spieler/385840,,,1997
,,,,PL,,,Wiktor,both,188,FAŁSZ,PRAWDA,Beska,,,,GK,https://www.transfermarkt.pl/wiktor-beska/profil/spieler/385209,,,1998
,,,,PL,,,Jakub,,,FAŁSZ,PRAWDA,Wozniak,,,,GK,https://www.transfermarkt.pl/jakub-wozniak/profil/spieler/633158,,,2001
,,,,PL,,,Filip,,,FAŁSZ,PRAWDA,Budasz,,,,GK,https://www.transfermarkt.pl/filip-budasz/profil/spieler/822026,,,2004
,,,,PL,,,Mikolaj,,,FAŁSZ,PRAWDA,Rogowicz,,,,CB,https://www.transfermarkt.pl/mikolaj-rogowicz/profil/spieler/872480,,,2004
,,,,PL,,,Michal,R,193,FAŁSZ,PRAWDA,Steinke,,,,CB,https://www.transfermarkt.pl/michal-steinke/profil/spieler/56672,,,1988
,,,,PL,,,Robert,R,,FAŁSZ,PRAWDA,Peplinski,,,,CB,https://www.transfermarkt.pl/robert-peplinski/profil/spieler/870273,,,1994
,,,,PL,,,Dawid,R,,FAŁSZ,PRAWDA,Urbaniak,,,,CB,https://www.transfermarkt.pl/dawid-urbaniak/profil/spieler/609333,,,1998
,,,,PL,,,Damian,R,181,FAŁSZ,PRAWDA,Garstka,,,,LB,https://www.transfermarkt.pl/damian-garstka/profil/spieler/684068,,,1996
,,,,PL,,,Michal,R,,FAŁSZ,PRAWDA,Mol,,,,RB,https://www.transfermarkt.pl/michal-mol/profil/spieler/746329,,,2001
,,,,PL,,,Aleksander,R,,FAŁSZ,PRAWDA,Pawlak,,,,RB,https://www.transfermarkt.pl/aleksander-pawlak/profil/spieler/818616,,,2000
,,,,PL,,,Milosz,,,FAŁSZ,PRAWDA,Wilkosz,,,,CM,https://www.transfermarkt.pl/milosz-wilkosz/profil/spieler/872479,,,2005
