__v,_id,author,club,createdAt,firstName,footed,height,isPublic,lastName,lnpID,lnpProfileURL,minut90ProfileURL,position,transfermarktProfileURL,updatedAt,weight,yearOfBirth
0,,6047f176c5d45231a400ef89,60a1492ec55fb30017f085c6,2021-08-01,Eryk,,,,Woliński,111094,"https://www2.laczynaspilka.pl/zawodnik/eryk-wolinski,953414.html",,CB,https://www.transfermarkt.pl/eryk-wolinski/profil/spieler/592495,44409,,2000
0,,6047f176c5d45231a400ef89,6059f790e7a99d0017cde178,2021-08-01,Jakub,R,,,Wąsowski,64743,"https://www2.laczynaspilka.pl/zawodnik/jakub-wasowski,810640.html",,GK,https://www.transfermarkt.pl/jakub-wasowski/profil/spieler/698965,44409,,2002
0,,6047f176c5d45231a400ef89,606b4d9da2661f0017c67ee8,2021-08-01,Jakub,,184,,Rędzio,63561,"https://www2.laczynaspilka.pl/zawodnik/jakub-redzio,899410.html",,GK,https://www.transfermarkt.pl/jakub-redzio/profil/spieler/812886,44409,,2004
0,,6047f176c5d45231a400ef89,607ed67b9318290017d92529,2021-08-01,Jakub,,175,,Białczyk,62899,"https://www2.laczynaspilka.pl/zawodnik/jakub-bialczyk,796041.html",,DM,https://www.transfermarkt.pl/jakub-bialczyk/profil/spieler/407102,44409,,2001
0,,6047f176c5d45231a400ef89,6058ecc1ca90dc001755c7b1,2021-08-01,Bartosz,,184,,Matoga,62821,"https://www2.laczynaspilka.pl/zawodnik/bartosz-matoga,913042.html",,GK,https://www.transfermarkt.pl/bartosz-matoga/profil/spieler/586225,44409,,2002
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2e5,2021-08-01,Krystian,L,175,,Maciejuk,56471,"https://www2.laczynaspilka.pl/zawodnik/krystian-maciejuk,1098965.html",,LB,https://www.transfermarkt.pl/krystian-maciejuk/profil/spieler/699412,44409,,2002
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2e5,2021-08-01,Hubert,R,191,,Gostomski,56412,"https://www2.laczynaspilka.pl/zawodnik/hubert-gostomski,662134.html",,GK,https://www.transfermarkt.pl/hubert-gostomski/profil/spieler/364049,44409,,1998
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2ac,2021-08-01,Patryk,,183,,Urbański,54848,"https://www2.laczynaspilka.pl/zawodnik/patryk-urbanski,292627.html",,CB,https://www.transfermarkt.pl/patryk-urbanski/profil/spieler/372032,44409,,1993
0,,6047f176c5d45231a400ef89,60620ca10727700017d932d7,2021-08-01,Michał,,186,,Nowak,54842,"https://www2.laczynaspilka.pl/zawodnik/michal-nowak,495450.html",,GK,https://www.transfermarkt.pl/michal-nowak/profil/spieler/473202,44409,,1997
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2ae,2021-08-01,Damian,,,,Lenkiewicz,54841,"https://www2.laczynaspilka.pl/zawodnik/damian-lenkiewicz,83776.html",,LM,https://www.transfermarkt.pl/damian-lenkiewicz/profil/spieler/239136,44409,,1992
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2ae,2021-08-01,Jakub,,,,Świeciński,54815,"https://www2.laczynaspilka.pl/zawodnik/jakub-swiecinski,766053.html",,CB,https://www.transfermarkt.pl/jakub-swiecinski/profil/spieler/593308,44409,,2001
0,,6047f176c5d45231a400ef89,6058c9064cf1700017ce4e85,2021-08-01,Bartosz,,,,Winkler,53657,"https://www2.laczynaspilka.pl/zawodnik/bartosz-winkler,865553.html",,CBL,https://www.transfermarkt.pl/bartosz-winkler/profil/spieler/873155,44409,,2002
0,,6047f176c5d45231a400ef89,60a1492ec55fb30017f085c6,2021-08-01,Robert,R,,,Ziółkowski,53656,"https://www2.laczynaspilka.pl/zawodnik/robert-ziolkowski,700668.html",,RB,https://www.transfermarkt.pl/robert-ziolkowski/profil/spieler/873154,44409,,2002
0,,6047f176c5d45231a400ef89,60c0b4870689d1001791813c,2021-08-01,Jakub,L,190,,Mosakowski,53083,"https://www2.laczynaspilka.pl/zawodnik/jakub-mosakowski,724217.html",,CB,https://www.transfermarkt.pl/jakub-mosakowski/profil/spieler/500042,44409,,2000
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2ae,2021-08-01,Aleksander,,,,Kowalski,53011,"https://www2.laczynaspilka.pl/zawodnik/aleksander-kowalski,655846.html",,CB,https://www.transfermarkt.pl/aleksander-kowalski/profil/spieler/447395,44409,,1998
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2ab,2021-08-01,Marcin,,188,,Lis,51311,"https://www2.laczynaspilka.pl/zawodnik/marcin-lis,149955.html",,CB,https://www.transfermarkt.pl/marcin-lis/profil/spieler/267355,44409,,1990
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2d6,2021-08-01,Krystian,,,,Pabiniak,50947,"https://www2.laczynaspilka.pl/zawodnik/krystian-pabiniak,802678.html",,CB,https://www.transfermarkt.pl/krystian-pabiniak/profil/spieler/869565,44409,,2001
0,,6047f176c5d45231a400ef89,60c0b4870689d1001791813c,2021-08-01,Hubert,,186,,Molski,48316,"https://www2.laczynaspilka.pl/zawodnik/hubert-molski,45311.html",,CB,https://www.transfermarkt.pl/hubert-molski/profil/spieler/459512,44409,,1991
0,,6047f176c5d45231a400ef89,6058c9064cf1700017ce4e85,2021-08-01,Konrad,R,184,,Kowalczyk,48291,"https://www2.laczynaspilka.pl/zawodnik/konrad-kowalczyk,93079.html",,RB,https://www.transfermarkt.pl/konrad-kowalczyk/profil/spieler/241398,44409,,1991
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2b8,2021-08-01,Piotr,R,180,,Łysiak,48269,"https://www2.laczynaspilka.pl/zawodnik/piotr-lysiak,18550.html",,CM,https://www.transfermarkt.pl/piotr-lysiak/profil/spieler/232576,44409,,1993
0,,6047f176c5d45231a400ef89,60c0b4870689d1001791813c,2021-08-01,Mateusz,,180,,Furman,48241,"https://www2.laczynaspilka.pl/zawodnik/mateusz-furman,20014.html",,CM,https://www.transfermarkt.pl/mateusz-furman/profil/spieler/448878,44409,,1992
0,,6047f176c5d45231a400ef89,60a1492ec55fb30017f085c6,2021-08-01,Grzegorz,L,187,,Wawrzyński,48235,"https://www2.laczynaspilka.pl/zawodnik/grzegorz-wawrzynski,462781.html",,CB,https://www.transfermarkt.pl/grzegorz-wawrzynski/profil/spieler/284663,44409,,1995
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2de,2021-08-01,Jakub,R,191,,Kosiorek,48193,"https://www2.laczynaspilka.pl/zawodnik/jakub-kosiorek,37565.html",,GK,https://www.transfermarkt.pl/jakub-kosiorek/profil/spieler/255388,44409,,1994
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2ea,2021-08-01,Radosław,,188,,Kamiński,48176,"https://www2.laczynaspilka.pl/zawodnik/radoslaw-kaminski,401618.html",,CB,https://www.transfermarkt.pl/radoslaw-kaminski/profil/spieler/265945,44409,,1989
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2e5,2021-08-01,Emil,,181,,Łupiński,48169,"https://www2.laczynaspilka.pl/zawodnik/emil-lupinski,290941.html",,CB,https://www.transfermarkt.pl/emil-lupinski/profil/spieler/379357,44409,,1996
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2bf,2021-08-01,Dariusz,R,171,,Brągiel,47511,"https://www2.laczynaspilka.pl/zawodnik/dariusz-bragiel,335360.html",,LWB,https://www.transfermarkt.pl/dariusz-bragiel/profil/spieler/264898,44409,,1993
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2be,2021-08-01,Hubert,,185,,Banach,44800,"https://www2.laczynaspilka.pl/zawodnik/hubert-banach,789701.html",,GK,https://www.transfermarkt.pl/hubert-banach/profil/spieler/619416,44409,,2001
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2d2,2021-08-01,Mateusz,,,,Bąk,44281,"https://www2.laczynaspilka.pl/zawodnik/mateusz-bak,761191.html",,LB,https://www.transfermarkt.pl/mateusz-bak/profil/spieler/608692,44409,,2001
0,,6047f176c5d45231a400ef89,60a1492ec55fb30017f085c6,2021-08-01,Michał,R,181,,Żółtowski,44150,"https://www2.laczynaspilka.pl/zawodnik/michal-zoltowski,1212.html",,LB,https://www.transfermarkt.pl/michal-zoltowski/profil/spieler/119270,44409,,1986
0,,6047f176c5d45231a400ef89,6115315f63870a0017cd4eae,2021-08-01,Dawid,,186,,Rosiak,44107,"https://www2.laczynaspilka.pl/zawodnik/dawid-rosiak,777633.html",,GK,https://www.transfermarkt.pl/dawid-rosiak/profil/spieler/799604,44409,,2002
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2b1,2021-08-01,Miłosz,,,,Manuszewski,43881,"https://www2.laczynaspilka.pl/zawodnik/milosz-manuszewski,671565.html",,CBM,https://www.transfermarkt.pl/milosz-manuszewski/profil/spieler/526978,44409,,1999
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2b1,2021-08-01,Paweł,R,182,,Kowalczyk,43397,"https://www2.laczynaspilka.pl/zawodnik/pawel-kowalczyk,92992.html",,RB,https://www.transfermarkt.pl/pawel-kowalczyk/profil/spieler/332240,44409,,1995
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2b8,2021-08-01,Michał,R,185,,Kozajda,43303,"https://www2.laczynaspilka.pl/zawodnik/michal-kozajda,768661.html",,RB,https://www.transfermarkt.pl/michal-kozajda/profil/spieler/525226,44409,,1999
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2b6,2021-08-01,Tomasz,R,175,,Kowalczuk,43297,"https://www2.laczynaspilka.pl/zawodnik/tomasz-kowalczuk,90170.html",,CM,https://www.transfermarkt.pl/tomasz-kowalczuk/profil/spieler/191892,44409,,1992
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2b1,2021-08-01,Arkadiusz,,183,,Moczadło,43266,"https://www2.laczynaspilka.pl/zawodnik/arkadiusz-moczadlo,611832.html",,GK,https://www.transfermarkt.pl/arkadiusz-moczadlo/profil/spieler/384397,44409,,1997
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2b6,2021-08-01,Adrian,R,195,,Kaliszan,43221,"https://www2.laczynaspilka.pl/zawodnik/adrian-kaliszan,57220.html",,CB,https://www.transfermarkt.pl/adrian-kaliszan/profil/spieler/608619,44409,,1994
0,,6047f176c5d45231a400ef89,60532bcfaaeb6200179cd527,2021-08-01,Jakub,R,194,,Grzesiak,43196,"https://www2.laczynaspilka.pl/zawodnik/jakub-grzesiak,843403.html",,GK,https://www.transfermarkt.pl/jakub-grzesiak/profil/spieler/699645,44409,,2003
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2d6,2021-08-01,Łukasz,,,,Orzechowski,43030,"https://www2.laczynaspilka.pl/zawodnik/lukasz-orzechowski,427252.html",,CB,https://www.transfermarkt.pl/lukasz-orzechowski/profil/spieler/359033,44409,,1996
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2d2,2021-08-01,Szymon,L,189,,Przystalski,42998,"https://www2.laczynaspilka.pl/zawodnik/szymon-przystalski,667932.html",,CB,https://www.transfermarkt.pl/szymon-przystalski/profil/spieler/361548,44409,,1992
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2ce,2021-08-01,Mateusz,,190,,Filipowiak,42983,"https://www2.laczynaspilka.pl/zawodnik/mateusz-filipowiak,465649.html",,GK,https://www.transfermarkt.pl/mateusz-filipowiak/profil/spieler/322899,44409,,1996
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2af,2021-08-01,Marcin,L,180,,Warcholak,42970,"https://www2.laczynaspilka.pl/zawodnik/marcin-warcholak,143491.html",,LB,https://www.transfermarkt.pl/marcin-warcholak/profil/spieler/266274,44409,,1989
0,,6047f176c5d45231a400ef89,60525ab391530f001704bc38,2021-08-01,Konrad,,186,,Kareta,42966,"https://www2.laczynaspilka.pl/zawodnik/konrad-kareta,431333.html",,CB,https://www.transfermarkt.pl/konrad-kareta/profil/spieler/314348,44409,,1995
0,,6047f176c5d45231a400ef89,6048d2b0e56ecc001756486d,2021-08-01,Amin,,192,,Stitou,42933,"https://www2.laczynaspilka.pl/zawodnik/amin-stitou,434072.html",,GK,https://www.transfermarkt.pl/amin-stitou/profil/spieler/451355,44409,,1993
0,,6047f176c5d45231a400ef89,609448fd74358300175c4a8c,2021-08-01,Tomasz,,182,,Musioł,42925,"https://www2.laczynaspilka.pl/zawodnik/tomasz-musiol,454881.html",,CM,https://www.transfermarkt.pl/tomasz-musiol/profil/spieler/447358,44409,,1995
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2ea,2021-08-01,Jakub,R,190,,Lemanowicz,40571,"https://www2.laczynaspilka.pl/zawodnik/jakub-lemanowicz,735350.html",,GK,https://www.transfermarkt.pl/jakub-lemanowicz/profil/spieler/528348,44409,,1999
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2eb,2021-08-01,Aleksander,,183,,Ślęzak,40553,"https://www2.laczynaspilka.pl/zawodnik/aleksander-slezak,47370.html",,CB,https://www.transfermarkt.pl/aleksander-slezak/profil/spieler/374363,44409,,1992
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2bf,2021-08-01,Radosław,R,187,,Sylwestrzak,40509,"https://www2.laczynaspilka.pl/zawodnik/radoslaw-sylwestrzak,20292.html",,CBR,https://www.transfermarkt.pl/radoslaw-sylwestrzak/profil/spieler/312832,44409,,1992
0,,6047f176c5d45231a400ef89,608197d970246700177714df,2021-08-01,Przemysław,,,,Woźniczak,40420,"https://www2.laczynaspilka.pl/zawodnik/przemyslaw-wozniczak,336996.html",,CB,https://www.transfermarkt.pl/przemyslaw-wozniczak/profil/spieler/172648,44409,,1986
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2bf,2021-08-01,Paweł,R,190,,Lipiec,40400,"https://www2.laczynaspilka.pl/zawodnik/pawel-lipiec,376908.html",,GK,https://www.transfermarkt.pl/pawel-lipiec/profil/spieler/273999,44409,,1994
0,,6047f176c5d45231a400ef89,606b4d9da2661f0017c67ee8,2021-08-01,Lukas,R,184,,Bielak,40358,"https://www2.laczynaspilka.pl/zawodnik/lukas-bielak,893323.html",,DM,https://www.transfermarkt.pl/lukas-bielak/profil/spieler/90903,44409,,1986
0,,6047f176c5d45231a400ef89,60525ab391530f001704bc38,2021-08-01,Kamil,,175,,Żołna,37634,"https://www2.laczynaspilka.pl/zawodnik/kamil-zolna,261221.html",,CM,https://www.transfermarkt.pl/kamil-zolna/profil/spieler/451175,44409,,1990
0,,6047f176c5d45231a400ef89,60525ab391530f001704bc38,2021-08-01,Mateusz,,,,Madzia,37570,"https://www2.laczynaspilka.pl/zawodnik/mateusz-madzia,691958.html",,CB,https://www.transfermarkt.pl/mateusz-madzia/profil/spieler/451165,44409,,1999
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2de,2021-08-01,Igor,,,,Kośmicki,37266,"https://www2.laczynaspilka.pl/zawodnik/igor-kosmicki,799892.html",,CB,https://www.transfermarkt.pl/igor-kosmicki/profil/spieler/694481,44409,,2002
0,,6047f176c5d45231a400ef89,609448fd74358300175c4a8c,2021-08-01,Dawid,R,186,,Hanzel,34420,"https://www2.laczynaspilka.pl/zawodnik/dawid-hanzel,136181.html",,F,https://www.transfermarkt.pl/dawid-hanzel/profil/spieler/129341,44409,,1991
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2b3,2021-08-01,Michał,,198,,Dumieński,33508,"https://www2.laczynaspilka.pl/zawodnik/michal-dumienski,603698.html",,GK,https://www.transfermarkt.pl/michal-dumienski/profil/spieler/279140,44409,,1996
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2d2,2021-08-01,Michał,,188,,Bodys,30892,"https://www2.laczynaspilka.pl/zawodnik/michal-bodys,753719.html",,GK,https://www.transfermarkt.pl/michal-bodys/profil/spieler/454098,44409,,1999
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2aa,2021-08-01,Krystian,R,192,,Kujawa,30849,"https://www2.laczynaspilka.pl/zawodnik/krystian-kujawa,322928.html",,CB,https://www.transfermarkt.pl/krystian-kujawa/profil/spieler/296836,44409,,1996
0,,6047f176c5d45231a400ef89,60525ab391530f001704bc38,2021-08-01,Mateusz,,185,,Pańkowski,30230,"https://www2.laczynaspilka.pl/zawodnik/mateusz-pankowski,750550.html",,CB,https://www.transfermarkt.pl/mateusz-pankowski/profil/spieler/470561,44409,,1999
0,,6047f176c5d45231a400ef89,6083e7a3ea008800175f70fd,2021-08-01,Wojciech,R,186,,Fabisiak,29998,"https://www2.laczynaspilka.pl/zawodnik/wojciech-fabisiak,418973.html",,GK,https://www.transfermarkt.pl/wojciech-fabisiak/profil/spieler/239220,44409,,1995
0,,6047f176c5d45231a400ef89,608197d970246700177714df,2021-08-01,Jakub,,,,Bartosiński,29690,"https://www2.laczynaspilka.pl/zawodnik/jakub-bartosinski,495819.html",,CB,https://www.transfermarkt.pl/jakub-bartosinski/profil/spieler/657608,44409,,2000
0,,6047f176c5d45231a400ef89,60c0b4870689d1001791813c,2021-08-01,Bartosz,,189,,Giełażyn,29607,"https://www2.laczynaspilka.pl/zawodnik/bartosz-gielazyn,156462.html",,F,https://www.transfermarkt.pl/bartosz-gielazyn/profil/spieler/295633,44409,,1994
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2b3,2021-08-01,Ariel,,196,,Jastrzembski,26471,"https://www2.laczynaspilka.pl/zawodnik/ariel-jastrzembski,331294.html",,CB,https://www.transfermarkt.pl/ariel-jastrzembski/profil/spieler/527586,44409,,1990
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2e9,2021-08-01,Marcin,,183,,Wieczerzak,25028,"https://www2.laczynaspilka.pl/zawodnik/marcin-wieczerzak,631577.html",,GK,https://www.transfermarkt.pl/marcin-wieczerzak/profil/spieler/382433,44409,,1997
0,,6047f176c5d45231a400ef89,6058ecc1ca90dc001755c7b1,2021-08-01,Damian,R,178,,Łanucha,24995,"https://www2.laczynaspilka.pl/zawodnik/damian-lanucha,374205.html",,CM/CAM,https://www.transfermarkt.pl/damian-lanucha/profil/spieler/67045,44409,,1989
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2de,2021-08-01,Michał,R,183,,Wrześniewski,23552,"https://www2.laczynaspilka.pl/zawodnik/michal-wrzesniewski,272050.html",,CB,https://www.transfermarkt.pl/michal-wrzesniewski/profil/spieler/381820,44409,,1994
0,,6047f176c5d45231a400ef89,6048d2b0e56ecc001756486d,2021-08-01,Mateusz,R,189,,Lechowicz,19170,"https://www2.laczynaspilka.pl/zawodnik/mateusz-lechowicz,797452.html",,RB,https://www.transfermarkt.pl/mateusz-lechowicz/profil/spieler/387237,44409,,1998
0,,6047f176c5d45231a400ef89,6069a398e40eb400173fb918,2021-08-01,Adam,,,,Borucki,18411,"https://www2.laczynaspilka.pl/zawodnik/adam-borucki,309432.html",,CB,https://www.transfermarkt.pl/adam-borucki/profil/spieler/451954,44409,,1996
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2b1,2021-08-01,Daniel,R,180,,Górski,17277,"https://www2.laczynaspilka.pl/zawodnik/daniel-gorski,601827.html",,RB,https://www.transfermarkt.pl/daniel-gorski/profil/spieler/446858,44409,,1996
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2e9,2021-08-01,Paweł,,,,Grzybowski,16350,"https://www2.laczynaspilka.pl/zawodnik/pawel-grzybowski,795568.html",,DM,https://www.transfermarkt.pl/pawel-grzybowski/profil/spieler/528290,44409,,1999
0,,6047f176c5d45231a400ef89,60c0b4870689d1001791813c,2021-08-01,Łukasz,,187,,Kuśnierz,15123,"https://www2.laczynaspilka.pl/zawodnik/lukasz-kusnierz,23409.html",,CM,https://www.transfermarkt.pl/lukasz-kusnierz/profil/spieler/453299,44409,,1988
0,,6047f176c5d45231a400ef89,6083e7a3ea008800175f70fd,2021-08-01,Rafał,,190,,Ostrowski,14784,"https://www2.laczynaspilka.pl/zawodnik/rafal-ostrowski,634402.html",,CB,https://www.transfermarkt.pl/rafal-ostrowski/profil/spieler/327888,44409,,1996
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2d2,2021-08-01,Kacper,,184,,Czajkowski,13650,"https://www2.laczynaspilka.pl/zawodnik/kacper-czajkowski,706535.html",,CB,https://www.transfermarkt.pl/kacper-czajkowski/profil/spieler/399428,44409,,1998
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2bf,2021-08-01,Jakub,R,184,,Głaz,13564,"https://www2.laczynaspilka.pl/zawodnik/jakub-glaz,658642.html",,RB,https://www.transfermarkt.pl/jakub-glaz/profil/spieler/371465,44409,,1998
0,,6047f176c5d45231a400ef89,6058c9064cf1700017ce4e85,2021-08-01,Mateusz,,187,,Wlazłowski,11383,"https://www2.laczynaspilka.pl/zawodnik/mateusz-wlazlowski,339816.html",,GK,https://www.transfermarkt.pl/mateusz-wlazlowski/profil/spieler/268650,44409,,1996
0,,6047f176c5d45231a400ef89,60a1492ec55fb30017f085c6,2021-08-01,Patryk,,,,Orzeł,11163,"https://www2.laczynaspilka.pl/zawodnik/patryk-orzel,921110.html",,GK,https://www.transfermarkt.pl/patryk-orzel/profil/spieler/454421,44409,,1998
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2d1,2021-08-01,Mateusz,R,165,,Kulchawy,9511,"https://www2.laczynaspilka.pl/zawodnik/mateusz-kulchawy,775481.html",,RB,https://www.transfermarkt.pl/mateusz-kulchawy/profil/spieler/456012,44409,,1999
0,,6047f176c5d45231a400ef89,6075ace75b6e5a0017c40ae2,2021-08-01,Daniel,,187,,Pawłowski,8028,"https://www2.laczynaspilka.pl/zawodnik/daniel-pawlowski,884727.html",,CB,https://www.transfermarkt.pl/daniel-pawlowski/profil/spieler/797926,44409,,2002
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2b6,2021-08-01,Sebastian,,190,,Golak,5570,"https://www2.laczynaspilka.pl/zawodnik/sebastian-golak,788462.html",,CB,https://www.transfermarkt.pl/sebastian-golak/profil/spieler/498038,44409,,1999
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2d6,2021-08-01,Artur,,,,Łuczkiewicz,5271,"https://www2.laczynaspilka.pl/zawodnik/artur-luczkiewicz,330986.html",,DM,https://www.transfermarkt.pl/artur-luczkiewicz/profil/spieler/385841,44409,,1997
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2ce,2021-08-01,Oskar,,,,Majbroda,5191,"https://www2.laczynaspilka.pl/zawodnik/oskar-majbroda,652554.html",,CM,https://www.transfermarkt.pl/oskar-majbroda/profil/spieler/450361,44409,,1995
0,,6047f176c5d45231a400ef89,6069a398e40eb400173fb918,2021-08-01,Mateusz,R,189,,Janczar,4572,"https://www2.laczynaspilka.pl/zawodnik/mateusz-janczar,743389.html",,GK,https://www.transfermarkt.pl/mateusz-janczar/profil/spieler/690616,44409,,2001
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2ab,2021-08-01,Kacper,,,,Dziuba,4530,"https://www2.laczynaspilka.pl/zawodnik/kacper-dziuba,633519.html",,GK,https://www.transfermarkt.pl/kacper-dziuba/profil/spieler/916908,44409,,2001
0,,6047f176c5d45231a400ef89,611bf1f6fe16ff48a850e2ab,2021-08-01,Kacper,,,,Majerz,4198,"https://www2.laczynaspilka.pl/zawodnik/kacper-majerz,156569.html",,F,https://www.transfermarkt.pl/kacper-majerz/profil/spieler/918925,44409,,1996
