__v,_id,author,club,country,createdAt,createdByUserWithRole,firstName,footed,height,isPublic,isSeededFromPlaymakerDb,lastName,lnpID,lnpProfileURL,minut90ProfileURL,position,transfermarktProfileURL,updatedAt,weight,yearOfBirth
,,,6048acc7e56ecc0017564864,PL,,,Maciej,R,176,FAŁSZ,PRAWDA,Makuszewski,,,,F/W,https://www.transfermarkt.pl/maciej-makuszewski/profil/spieler/153033,,,1989
,,,611bf1f6fe16ff48a850e307,PL,,,Stanislaw,R,,FAŁSZ,PRAWDA,Czarnoglowski,,,,GK,https://www.transfermarkt.pl/stanislaw-czarnoglowski/profil/spieler/972718,,,2003
,,,611bf1f6fe16ff48a850e307,CZ,,,Petr,R,185,FAŁSZ,PRAWDA,Buchta,,,,CB,https://www.transfermarkt.pl/petr-buchta/profil/spieler/194333,,,1992
,,,611bf1f6fe16ff48a850e307,PL,,,Michal,R,176,FAŁSZ,PRAWDA,Ploch,,,,CM,https://www.transfermarkt.pl/michal-ploch/profil/spieler/1028469,,,2004
,,,611bf1f6fe16ff48a850e307,PL,,,Natan,,178,FAŁSZ,PRAWDA,Dziegielewski,,,,LM,https://www.transfermarkt.pl/natan-dziegielewski/profil/spieler/864041,,,2004
,,,611bf1f6fe16ff48a850e310,PL,,,Igor,,,FAŁSZ,PRAWDA,Maslanka,,,,CM,https://www.transfermarkt.pl/igor-maslanka/profil/spieler/900916,,,2006
,,,611bf1f6fe16ff48a850e30e,UA,,,Oleksiy,L,186,FAŁSZ,PRAWDA,Bykov,,,,CB,https://www.transfermarkt.pl/oleksiy-bykov/profil/spieler/396395,,,1998
,,,611bf1f6fe16ff48a850e30e,PL,,,Michal,,,FAŁSZ,PRAWDA,Barc,,,,CM,https://www.transfermarkt.pl/michal-barc/profil/spieler/1034822,,,2003
,,,611bf1f6fe16ff48a850e30e,PL,,,Mateusz,R,,FAŁSZ,PRAWDA,Ziolkowski,,,,F/W,https://www.transfermarkt.pl/mateusz-ziolkowski/profil/spieler/991346,,,2003
,,,611bf1f6fe16ff48a850e314,PL,,,Natan,,,FAŁSZ,PRAWDA,Malczuk,,,,CB,https://www.transfermarkt.pl/natan-malczuk/profil/spieler/992960,,,2003
,,,611bf1f6fe16ff48a850e314,PL,,,Albert,,,FAŁSZ,PRAWDA,Zarowny,,,,CB,https://www.transfermarkt.pl/albert-zarowny/profil/spieler/1000682,,,2004
,,,611bf1f6fe16ff48a850e314,PL,,,Jakub,R,178,FAŁSZ,PRAWDA,Kuzdra,,,,RB,https://www.transfermarkt.pl/jakub-kuzdra/profil/spieler/372280,,,1997
,,,611bf1f6fe16ff48a850e314,JP,,,Toshiya,,185,FAŁSZ,PRAWDA,Inoue,,,,CM,https://www.transfermarkt.pl/toshiya-inoue/profil/spieler/974458,,,1997
,,,611bf1f6fe16ff48a850e314,PL,,,Milosz,,178,FAŁSZ,PRAWDA,Jozwiak,,,,CM,https://www.transfermarkt.pl/milosz-jozwiak/profil/spieler/726861,,,2002
,,,611bf1f6fe16ff48a850e314,PL,,,Rafal,L,180,FAŁSZ,PRAWDA,Wolsztynski,,,,F,https://www.transfermarkt.pl/rafal-wolsztynski/profil/spieler/356514,,,1994
,,,611bf1f6fe16ff48a850e309,PL,,,Daniel,both,183,FAŁSZ,PRAWDA,Krasucki,,,,CAM,https://www.transfermarkt.pl/daniel-krasucki/profil/spieler/574219,,,2003
,,,611bf1f6fe16ff48a850e308,UA,,,Vladyslav,R,190,FAŁSZ,PRAWDA,Okhronchuk,,,,DM,https://www.transfermarkt.pl/vladyslav-okhronchuk/profil/spieler/489546,,,1997
,,,611bf1f6fe16ff48a850e308,CD,,,Nelson,R,187,FAŁSZ,PRAWDA,Balongo,,,,F,https://www.transfermarkt.pl/nelson-balongo/profil/spieler/583756,,,1999
,,,611bf1f6fe16ff48a850e2f5,ES,,,Rubén,L,180,FAŁSZ,PRAWDA,Lobato,,,,LB,https://www.transfermarkt.pl/ruben-lobato/profil/spieler/379220,,,1994
,,,611bf1f6fe16ff48a850e2f5,UA,,,Viktor,L,184,FAŁSZ,PRAWDA,Lykhovydko,,,,CM,https://www.transfermarkt.pl/viktor-lykhovydko/profil/spieler/91303,,,1992
,,,611bf1f6fe16ff48a850e2f5,PL,,,Michal,,,FAŁSZ,PRAWDA,Szalachowski,,,,F,https://www.transfermarkt.pl/michal-szalachowski/profil/spieler/1017308,,,2004
,,,611bf1f6fe16ff48a850e30a,PL,,,Karol,both,197,FAŁSZ,PRAWDA,Chuchro,,,,CB,https://www.transfermarkt.pl/karol-chuchro/profil/spieler/1002543,,,2003
,,,611bf1f6fe16ff48a850e30a,PL,,,Filip,,,FAŁSZ,PRAWDA,Mikrut,,,,F,https://www.transfermarkt.pl/filip-mikrut/profil/spieler/1035976,,,2003
,,,611bf1f6fe16ff48a850e30c,PL,,,Piotr,,,FAŁSZ,PRAWDA,Gruszecki,,,,CB,https://www.transfermarkt.pl/piotr-gruszecki/profil/spieler/1003296,,,2003
,,,611bf1f6fe16ff48a850e30c,SI,,,Rok,L,194,FAŁSZ,PRAWDA,Kidric,,,,F,https://www.transfermarkt.pl/rok-kidric/profil/spieler/316467,,,1995
,,,611bf1f6fe16ff48a850e30c,NG,,,Monsuru,,,FAŁSZ,PRAWDA,Adisa,,,,F,https://www.transfermarkt.pl/monsuru-adisa/profil/spieler/1030361,,,1995
,,,611bf1f6fe16ff48a850e306,PL,,,Artur,,183,FAŁSZ,PRAWDA,Kowalczyk,,,,GK,https://www.transfermarkt.pl/artur-kowalczyk/profil/spieler/750114,,,2001
,,,611bf1f6fe16ff48a850e306,PL,,,Jakub,,186,FAŁSZ,PRAWDA,Zalucki,,,,CB,https://www.transfermarkt.pl/jakub-zalucki/profil/spieler/799326,,,2003
,,,611bf1f6fe16ff48a850e306,PL,,,Przemyslaw,R,182,FAŁSZ,PRAWDA,Sajdak,,,,CM,https://www.transfermarkt.pl/przemyslaw-sajdak/profil/spieler/493877,,,2000
,,,611bf1f6fe16ff48a850e321,PL,,,Sebastian,,,FAŁSZ,PRAWDA,Szablowski,,,,GK,https://www.transfermarkt.pl/sebastian-szablowski/profil/spieler/867064,,,2003
,,,611bf1f6fe16ff48a850e31d,PL,,,Przemyslaw,,186,FAŁSZ,PRAWDA,Peksa,,,,GK,https://www.transfermarkt.pl/przemyslaw-peksa/profil/spieler/782410,,,2002
,,,611bf1f6fe16ff48a850e31d,RS,,,Andreja,L,178,FAŁSZ,PRAWDA,Prokić,,,,F/W,https://www.transfermarkt.pl/andreja-proki%C4%87/profil/spieler/188993,,,1989
,,,6048acbbe56ecc0017564863,PL,,,Antoni,,,FAŁSZ,PRAWDA,Franke,,,,CB,https://www.transfermarkt.pl/antoni-franke/profil/spieler/1035971,,,2006
,,,6048acbbe56ecc0017564863,PL,,,Przemyslaw,R,184,FAŁSZ,PRAWDA,Szur,,,,CB,https://www.transfermarkt.pl/przemyslaw-szur/profil/spieler/319721,,,1996
,,,6048acbbe56ecc0017564863,PL,,,Remigiusz,L,187,FAŁSZ,PRAWDA,Szywacz,,,,LB,https://www.transfermarkt.pl/remigiusz-szywacz/profil/spieler/296850,,,1995
,,,6048acbbe56ecc0017564863,PL,,,Maksymilian,,174,FAŁSZ,PRAWDA,Rogula,,,,CM,https://www.transfermarkt.pl/maksymilian-rogula/profil/spieler/1030755,,,2003
,,,6048acbbe56ecc0017564863,PL,,,Kacper,,178,FAŁSZ,PRAWDA,Bak,,,,CAM,https://www.transfermarkt.pl/kacper-bak/profil/spieler/993345,,,2004
,,,606ca8c685fe7b001700ff0a,PL,,,Milan,R,190,FAŁSZ,PRAWDA,Posmyk,,,,CB,https://www.transfermarkt.pl/milan-posmyk/profil/spieler/667544,,,2002
,,,606ca8c685fe7b001700ff0a,PL,,,Igor,R,,FAŁSZ,PRAWDA,Orlikowski,,,,CB,https://www.transfermarkt.pl/igor-orlikowski/profil/spieler/991454,,,2006
,,,606ca8c685fe7b001700ff0a,SK,,,Adam,R,,FAŁSZ,PRAWDA,Zajac,,,,RB,https://www.transfermarkt.pl/adam-zajac/profil/spieler/703108,,,2005
,,,606ca8c685fe7b001700ff0a,PL,,,Aleksander,,,FAŁSZ,PRAWDA,Kubacki,,,,CM,https://www.transfermarkt.pl/aleksander-kubacki/profil/spieler/1031852,,,2005
,,,611bf1f6fe16ff48a850e302,SI,,,Damjan,R,172,FAŁSZ,PRAWDA,Bohar,,,,F/W,https://www.transfermarkt.pl/damjan-bohar/profil/spieler/174504,,,1991
,,,6055dbb67a76cf0017dfce00,PL,,,Michal,,,FAŁSZ,PRAWDA,Nagrodzki,,,,F,https://www.transfermarkt.pl/michal-nagrodzki/profil/spieler/820553,,,2003
,,,611bf1f6fe16ff48a850e31f,PL,,,Patryk,L,173,FAŁSZ,PRAWDA,Ostrowski,,,,RM,https://www.transfermarkt.pl/patryk-ostrowski/profil/spieler/461518,,,2000
,,,611bf1f6fe16ff48a850e324,PL,,,Konrad,,,FAŁSZ,PRAWDA,Labecki,,,,CM,https://www.transfermarkt.pl/konrad-labecki/profil/spieler/1033781,,,2003
,,,611bf1f6fe16ff48a850e324,PL,,,Dawid,R,180,FAŁSZ,PRAWDA,Danilczyk,,,,DM,https://www.transfermarkt.pl/dawid-danilczyk/profil/spieler/693766,,,2000
,,,611bf1f6fe16ff48a850e324,PL,,,Oliwier,,,FAŁSZ,PRAWDA,Begier,,,,CM,https://www.transfermarkt.pl/oliwier-begier/profil/spieler/992697,,,2004
,,,611bf1f6fe16ff48a850e324,PL,,,Oskar,,176,FAŁSZ,PRAWDA,Kordykiewicz,,,,LM,https://www.transfermarkt.pl/oskar-kordykiewicz/profil/spieler/689651,,,2000
,,,6048da42e56ecc0017564881,PL,,,Piotr,,190,FAŁSZ,PRAWDA,Zielinski,,,,GK,https://www.transfermarkt.pl/piotr-zielinski/profil/spieler/528347,,,1999
,,,6048da42e56ecc0017564881,PL,,,Albert,,193,FAŁSZ,PRAWDA,Posiadała,,,,GK,https://www.transfermarkt.pl/albert-posiada%C5%82a/profil/spieler/712378,,,2003
,,,6048da42e56ecc0017564881,PL,,,Filip,,,FAŁSZ,PRAWDA,Rutz,,,,GK,https://www.transfermarkt.pl/filip-rutz/profil/spieler/1036573,,,2005
,,,6048da42e56ecc0017564881,PT,,,Pedro,L,187,FAŁSZ,PRAWDA,Gaio,,,,CB,https://www.transfermarkt.pl/pedro-gaio/profil/spieler/602952,,,1997
,,,6048da42e56ecc0017564881,PL,,,Jakub,,171,FAŁSZ,PRAWDA,Janiczek,,,,DM,https://www.transfermarkt.pl/jakub-janiczek/profil/spieler/1033751,,,2006
,,,6048da42e56ecc0017564881,PL,,,Przemyslaw,R,180,FAŁSZ,PRAWDA,Skalecki,,,,DM,https://www.transfermarkt.pl/przemyslaw-skalecki/profil/spieler/474190,,,2000
,,,6048da42e56ecc0017564881,PL,,,Lukasz,,174,FAŁSZ,PRAWDA,Moscicki,,,,CM,https://www.transfermarkt.pl/lukasz-moscicki/profil/spieler/1033777,,,2002
,,,6048da42e56ecc0017564881,ES,,,,L,168,FAŁSZ,PRAWDA,Josiño,,,,CAM,https://www.transfermarkt.pl/josino/profil/spieler/604063,,,1997
,,,6048da42e56ecc0017564881,AM,,,Aghvan,both,173,FAŁSZ,PRAWDA,Papikyan,,,,F/W,https://www.transfermarkt.pl/aghvan-papikyan/profil/spieler/195505,,,1994
,,,611bf1f6fe16ff48a850e322,PL,,,Igor,,,FAŁSZ,PRAWDA,Bartnik,,,,GK,https://www.transfermarkt.pl/igor-bartnik/profil/spieler/888776,,,2005
,,,611bf1f6fe16ff48a850e322,PL,,,Michal,,189,FAŁSZ,PRAWDA,Furman,,,,GK,https://www.transfermarkt.pl/michal-furman/profil/spieler/1033125,,,2002
,,,611bf1f6fe16ff48a850e322,PL,,,Przemyslaw,R,192,FAŁSZ,PRAWDA,Zbiciak,,,,CB,https://www.transfermarkt.pl/przemyslaw-zbiciak/profil/spieler/894361,,,2002
,,,611bf1f6fe16ff48a850e322,PL,,,Szymon,,183,FAŁSZ,PRAWDA,Chomicz,,,,CB,https://www.transfermarkt.pl/szymon-chomicz/profil/spieler/1030753,,,2003
,,,611bf1f6fe16ff48a850e322,PL,,,Przemyslaw,R,185,FAŁSZ,PRAWDA,Szarek,,,,CB,https://www.transfermarkt.pl/przemyslaw-szarek/profil/spieler/259464,,,1996
,,,611bf1f6fe16ff48a850e322,UA,,,Bogdan,,191,FAŁSZ,PRAWDA,Kryvolapov,,,,DM,https://www.transfermarkt.pl/bogdan-kryvolapov/profil/spieler/1037728,,,2004
,,,611bf1f6fe16ff48a850e322,PL,,,Arkadiusz,R,177,FAŁSZ,PRAWDA,Bednarczyk,,,,CM,https://www.transfermarkt.pl/arkadiusz-bednarczyk/profil/spieler/857241,,,2002
,,,611bf1f6fe16ff48a850e322,PL,,,Mikolaj,,,FAŁSZ,PRAWDA,Kosior,,,,F,https://www.transfermarkt.pl/mikolaj-kosior/profil/spieler/1035963,,,2003
,,,607ed66d9318290017d92528,PL,,,Filip,,,FAŁSZ,PRAWDA,Lipka,,,,CB,https://www.transfermarkt.pl/filip-lipka/profil/spieler/1033034,,,2005
,,,607ed66d9318290017d92528,PL,,,Adrian,,,FAŁSZ,PRAWDA,Rajski,,,,CB,https://www.transfermarkt.pl/adrian-rajski/profil/spieler/986507,,,2004
,,,607ed66d9318290017d92528,UA,,,Dmytro,R,190,FAŁSZ,PRAWDA,Bashlay,,,,CB,https://www.transfermarkt.pl/dmytro-bashlay/profil/spieler/92030,,,1990
,,,607ed66d9318290017d92528,PL,,,Maciej,R,178,FAŁSZ,PRAWDA,Orłowski,,,,RB,https://www.transfermarkt.pl/maciej-or%C5%82owski/profil/spieler/273357,,,1994
,,,607ed66d9318290017d92528,PL,,,Adam,,,FAŁSZ,PRAWDA,Plotka,,,,CM,https://www.transfermarkt.pl/adam-plotka/profil/spieler/1034030,,,2005
,,,607ed66d9318290017d92528,PL,,,Przemyslaw,R,180,FAŁSZ,PRAWDA,Kita,,,,F,https://www.transfermarkt.pl/przemyslaw-kita/profil/spieler/225908,,,1993
,,,611bf1f6fe16ff48a850e313,PL,,,Mateusz,,,FAŁSZ,PRAWDA,Drabiszczak,,,,DM,https://www.transfermarkt.pl/mateusz-drabiszczak/profil/spieler/1033401,,,2004
,,,611bf1f6fe16ff48a850e313,PL,,,Marek,,,FAŁSZ,PRAWDA,Niewiadomski,,,,CM,https://www.transfermarkt.pl/marek-niewiadomski/profil/spieler/699393,,,2002
,,,611bf1f6fe16ff48a850e313,PL,,,Dawid,L,176,FAŁSZ,PRAWDA,Kalisz,,,,CAM,https://www.transfermarkt.pl/dawid-kalisz/profil/spieler/451622,,,1999
,,,611bf1f6fe16ff48a850e313,PL,,,Mateusz,R,173,FAŁSZ,PRAWDA,Sobotka,,,,F/W,https://www.transfermarkt.pl/mateusz-sobotka/profil/spieler/985279,,,2004
,,,611bf1f6fe16ff48a850e316,PL,,,Pawel,L,190,FAŁSZ,PRAWDA,Lydkowski,,,,CB,https://www.transfermarkt.pl/pawel-lydkowski/profil/spieler/482159,,,1999
,,,611bf1f6fe16ff48a850e316,PL,,,Przemyslaw,R,187,FAŁSZ,PRAWDA,Misiak,,,,RB,https://www.transfermarkt.pl/przemyslaw-misiak/profil/spieler/900848,,,2003
,,,611bf1f6fe16ff48a850e31b,PL,,,Wojciech,,,FAŁSZ,PRAWDA,Maroszek,,,,CM,https://www.transfermarkt.pl/wojciech-maroszek/profil/spieler/1035974,,,2006
,,,611bf1f6fe16ff48a850e31b,PL,,,Kacper,,,FAŁSZ,PRAWDA,Dudek,,,,CM,https://www.transfermarkt.pl/kacper-dudek/profil/spieler/987789,,,2004
,,,611bf1f6fe16ff48a850e31b,PL,,,Wiktor,,,FAŁSZ,PRAWDA,Staszak,,,,CM,https://www.transfermarkt.pl/wiktor-staszak/profil/spieler/1036423,,,2006
,,,611bf1f6fe16ff48a850e31b,PL,,,Patryk,R,178,FAŁSZ,PRAWDA,Soboczynski,,,,CAM,https://www.transfermarkt.pl/patryk-soboczynski/profil/spieler/793885,,,2003
,,,611bf1f6fe16ff48a850e317,PL,,,Bartosz,,,FAŁSZ,PRAWDA,Gralik,,,,GK,https://www.transfermarkt.pl/bartosz-gralik/profil/spieler/941248,,,2002
,,,611bf1f6fe16ff48a850e317,PL,,,Bartlomiej,,,FAŁSZ,PRAWDA,Gornas,,,,GK,https://www.transfermarkt.pl/bartlomiej-gornas/profil/spieler/988871,,,2005
,,,611bf1f6fe16ff48a850e317,PL,,,Maksymilian,,,FAŁSZ,PRAWDA,Brejnak,,,,CB,https://www.transfermarkt.pl/maksymilian-brejnak/profil/spieler/985771,,,2005
,,,611bf1f6fe16ff48a850e317,UA,,,Dmytro,R,186,FAŁSZ,PRAWDA,Yukhymovych,,,,CB,https://www.transfermarkt.pl/dmytro-yukhymovych/profil/spieler/539741,,,1996
,,,611bf1f6fe16ff48a850e317,PL,,,Piotr,,181,FAŁSZ,PRAWDA,Jozwiak,,,,CM,https://www.transfermarkt.pl/piotr-jozwiak/profil/spieler/575634,,,2001
,,,611bf1f6fe16ff48a850e317,PL,,,Hubert,,178,FAŁSZ,PRAWDA,Kobus,,,,CM,https://www.transfermarkt.pl/hubert-kobus/profil/spieler/1033413,,,2004
,,,611bf1f6fe16ff48a850e317,PL,,,Wiktor,,,FAŁSZ,PRAWDA,Nowak,,,,CM,https://www.transfermarkt.pl/wiktor-nowak/profil/spieler/1018224,,,2004
,,,611bf1f6fe16ff48a850e317,PL,,,Filip,,,FAŁSZ,PRAWDA,Skladowski,,,,F,https://www.transfermarkt.pl/filip-skladowski/profil/spieler/1033042,,,2005
,,,611bf1f6fe16ff48a850e311,PL,,,Jakub,,,FAŁSZ,PRAWDA,Wojtas,,,,GK,https://www.transfermarkt.pl/jakub-wojtas/profil/spieler/1037267,,,2003
,,,611bf1f6fe16ff48a850e311,PL,,,Dawid,,182,FAŁSZ,PRAWDA,Burka,,,,CB,https://www.transfermarkt.pl/dawid-burka/profil/spieler/509165,,,1999
,,,611bf1f6fe16ff48a850e311,PL,,,Borys,,,FAŁSZ,PRAWDA,Leopold,,,,CM,https://www.transfermarkt.pl/borys-leopold/profil/spieler/1033020,,,2004
,,,611bf1f6fe16ff48a850e311,PL,,,Oskar,,,FAŁSZ,PRAWDA,Leopold,,,,CM,https://www.transfermarkt.pl/oskar-leopold/profil/spieler/1033018,,,2004
,,,611bf1f6fe16ff48a850e311,PL,,,Kacper,,170,FAŁSZ,PRAWDA,Osiadly,,,,F/W,https://www.transfermarkt.pl/kacper-osiadly/profil/spieler/603723,,,2000
,,,611bf1f6fe16ff48a850e311,PL,,,Szymon,R,180,FAŁSZ,PRAWDA,Korzepa,,,,F/W,https://www.transfermarkt.pl/szymon-korzepa/profil/spieler/873096,,,2002
,,,611bf1f6fe16ff48a850e30b,UA,,,Yevgeniy,L,193,FAŁSZ,PRAWDA,Zakharchenko,,,,CB,https://www.transfermarkt.pl/yevgeniy-zakharchenko/profil/spieler/458057,,,1996
,,,611bf1f6fe16ff48a850e30b,PL,,,Daniel,,,FAŁSZ,PRAWDA,Szymczak,,,,CM,https://www.transfermarkt.pl/daniel-szymczak/profil/spieler/1032292,,,2004
,,,611bf1f6fe16ff48a850e30b,PL,,,Nataniel,,186,FAŁSZ,PRAWDA,Wybraniec,,,,DM,https://www.transfermarkt.pl/nataniel-wybraniec/profil/spieler/802245,,,2000
,,,611bf1f6fe16ff48a850e30b,PL,,,Przemyslaw,L,180,FAŁSZ,PRAWDA,Lech,,,,CM,https://www.transfermarkt.pl/przemyslaw-lech/profil/spieler/279378,,,1995
,,,611bf1f6fe16ff48a850e30b,PL,,,Salvador,R,,FAŁSZ,PRAWDA,Pryka,,,,F/W,https://www.transfermarkt.pl/salvador-pryka/profil/spieler/905931,,,2002
,,,604899c9e56ecc0017564861,PL,,,Maksym,,,FAŁSZ,PRAWDA,Pietrzak,,,,CM,https://www.transfermarkt.pl/maksym-pietrzak/profil/spieler/1013271,,,2005
,,,604899c9e56ecc0017564861,PL,,,Mateusz,R,180,FAŁSZ,PRAWDA,Wojcik,,,,CM,https://www.transfermarkt.pl/mateusz-wojcik/profil/spieler/717902,,,2005
,,,611bf1f6fe16ff48a850e31e,PL,,,Damian,,,FAŁSZ,PRAWDA,Derenda,,,,CB,https://www.transfermarkt.pl/damian-derenda/profil/spieler/985772,,,2003
,,,611bf1f6fe16ff48a850e31e,PL,,,Jakub,,,FAŁSZ,PRAWDA,Sutor,,,,CM,https://www.transfermarkt.pl/jakub-sutor/profil/spieler/1032615,,,2003
,,,605a84b6325dd80017ee12dd,PL,,,Tomasz,R,185,FAŁSZ,PRAWDA,Skwarek,,,,GK,https://www.transfermarkt.pl/tomasz-skwarek/profil/spieler/797598,,,2003
,,,605a84b6325dd80017ee12dd,PL,,,Jakub,R,187,FAŁSZ,PRAWDA,Jedrychowski,,,,GK,https://www.transfermarkt.pl/jakub-jedrychowski/profil/spieler/1015949,,,2004
,,,605a84b6325dd80017ee12dd,PL,,,Daniel,R,182,FAŁSZ,PRAWDA,Wierucki,,,,CB,https://www.transfermarkt.pl/daniel-wierucki/profil/spieler/1025746,,,2004
,,,605a84b6325dd80017ee12dd,UA,,,Pavlo,R,188,FAŁSZ,PRAWDA,Chmelenko,,,,CB,https://www.transfermarkt.pl/pavlo-chmelenko/profil/spieler/296660,,,1994
,,,605a84b6325dd80017ee12dd,PL,,,Kacper,R,193,FAŁSZ,PRAWDA,Zbyradowski,,,,CB,https://www.transfermarkt.pl/kacper-zbyradowski/profil/spieler/1015950,,,2004
,,,605a84b6325dd80017ee12dd,PL,,,Krystian,R,180,FAŁSZ,PRAWDA,Furman,,,,CM,https://www.transfermarkt.pl/krystian-furman/profil/spieler/1015951,,,2004
,,,605a84b6325dd80017ee12dd,PL,,,Szymon,R,193,FAŁSZ,PRAWDA,Lewicki,,,,F,https://www.transfermarkt.pl/szymon-lewicki/profil/spieler/45813,,,1988
,,,605a84b6325dd80017ee12dd,PL,,,Piotr,R,192,FAŁSZ,PRAWDA,Miszczuk,,,,F,https://www.transfermarkt.pl/piotr-miszczuk/profil/spieler/1011653,,,2003
,,,611bf1f6fe16ff48a850e2b8,PL,,,Radoslaw,,177,FAŁSZ,PRAWDA,Tuleja,,,,LB,https://www.transfermarkt.pl/radoslaw-tuleja/profil/spieler/717597,,,2003
,,,611bf1f6fe16ff48a850e2b8,PL,,,Rafal,both,180,FAŁSZ,PRAWDA,Mackowski,,,,RM,https://www.transfermarkt.pl/rafal-mackowski/profil/spieler/387247,,,1998
,,,611bf1f6fe16ff48a850e2b8,PL,,,Mateusz,,183,FAŁSZ,PRAWDA,Jasinski,,,,F/W,https://www.transfermarkt.pl/mateusz-jasinski/profil/spieler/798236,,,2003
,,,611bf1f6fe16ff48a850e2b8,UA,,,Dmytro,,,FAŁSZ,PRAWDA,Galko,,,,F,https://www.transfermarkt.pl/dmytro-galko/profil/spieler/1030759,,,2005
,,,611bf1f6fe16ff48a850e320,PL,,,Jacob,,,FAŁSZ,PRAWDA,Zagrodnik,,,,GK,https://www.transfermarkt.pl/jacob-zagrodnik/profil/spieler/1030754,,,2006
,,,611bf1f6fe16ff48a850e320,PL,,,Blazej,,,FAŁSZ,PRAWDA,Kaminski,,,,GK,https://www.transfermarkt.pl/blazej-kaminski/profil/spieler/827788,,,2004
,,,611bf1f6fe16ff48a850e320,PL,,,Szymon,,,FAŁSZ,PRAWDA,Waligora,,,,CB,https://www.transfermarkt.pl/szymon-waligora/profil/spieler/1033399,,,2007
,,,611bf1f6fe16ff48a850e320,PL,,,Patryk,R,191,FAŁSZ,PRAWDA,Nowakowski,,,,CB,https://www.transfermarkt.pl/patryk-nowakowski/profil/spieler/699447,,,2003
,,,611bf1f6fe16ff48a850e320,PL,,,Marcin,,,FAŁSZ,PRAWDA,Miechowka,,,,CM,https://www.transfermarkt.pl/marcin-miechowka/profil/spieler/1031851,,,2005
,,,611bf1f6fe16ff48a850e320,PL,,,Maciej,,,FAŁSZ,PRAWDA,Krolikowski,,,,CM,https://www.transfermarkt.pl/maciej-krolikowski/profil/spieler/1032614,,,2004
,,,611bf1f6fe16ff48a850e320,PL,,,Kacper,,,FAŁSZ,PRAWDA,Depta,,,,CM,https://www.transfermarkt.pl/kacper-depta/profil/spieler/988874,,,2005
,,,611bf1f6fe16ff48a850e320,PL,,,Waldemar,,,FAŁSZ,PRAWDA,Luberda,,,,DM,https://www.transfermarkt.pl/waldemar-luberda/profil/spieler/1032415,,,2000
,,,611bf1f6fe16ff48a850e320,PL,,,Jakub,,172,FAŁSZ,PRAWDA,Wojtaszek,,,,CM,https://www.transfermarkt.pl/jakub-wojtaszek/profil/spieler/655701,,,2001
,,,611bf1f6fe16ff48a850e320,FR,,,Ilias,both,180,FAŁSZ,PRAWDA,Bouh,,,,RM,https://www.transfermarkt.pl/ilias-el-bouh/profil/spieler/449222,,,1995
,,,611bf1f6fe16ff48a850e2cd,BR,,,Elorhan,L,,FAŁSZ,PRAWDA,Elorhan,,,,LM,https://www.transfermarkt.pl/elorhan/profil/spieler/974430,,,1998
,,,611bf1f6fe16ff48a850e320,PL,,,Samuel,,174,FAŁSZ,PRAWDA,Lapczynski,,,,CAM,https://www.transfermarkt.pl/samuel-lapczynski/profil/spieler/988867,,,2005
,,,611bf1f6fe16ff48a850e320,PL,,,Maksymilian,,,FAŁSZ,PRAWDA,Zmuda,,,,F,https://www.transfermarkt.pl/maksymilian-zmuda/profil/spieler/995575,,,2005
,,,611bf1f6fe16ff48a850e320,GH,,,Mark,,,FAŁSZ,PRAWDA,Assinor,,,,F,https://www.transfermarkt.pl/mark-assinor/profil/spieler/1033040,,,2000
,,,608c59ccf16ff70017cfecd5,PL,,,Kasper,R,194,FAŁSZ,PRAWDA,Hamulewicz,,,,GK,https://www.transfermarkt.pl/kasper-hamulewicz/profil/spieler/830594,,,2004
,,,6231e38e70139800181efba9,PL,,,Bartosz,,,FAŁSZ,PRAWDA,Plewka,,,,GK,https://www.transfermarkt.pl/bartosz-plewka/profil/spieler/870267,,,2003
,,,6231e38e70139800181efba9,PL,,,Pawel,,185,FAŁSZ,PRAWDA,Krawczyk,,,,GK,https://www.transfermarkt.pl/pawel-krawczyk/profil/spieler/621955,,,2002
,,,6231e38e70139800181efba9,PL,,,Patryk,R,192,FAŁSZ,PRAWDA,Kolodziej,,,,CB,https://www.transfermarkt.pl/patryk-kolodziej/profil/spieler/280049,,,1995
,,,6231e38e70139800181efba9,PL,,,Dawid,L,184,FAŁSZ,PRAWDA,Jampich,,,,CB,https://www.transfermarkt.pl/dawid-jampich/profil/spieler/660548,,,2001
,,,6231e38e70139800181efba9,PL,,,Krzysztof,R,193,FAŁSZ,PRAWDA,Kalemba,,,,CB,https://www.transfermarkt.pl/krzysztof-kalemba/profil/spieler/264790,,,1986
,,,6231e38e70139800181efba9,PL,,,Mateusz,L,174,FAŁSZ,PRAWDA,Niechcial,,,,LB,https://www.transfermarkt.pl/mateusz-niechcial/profil/spieler/128067,,,1988
,,,6231e38e70139800181efba9,UA,,,Denys,R,183,FAŁSZ,PRAWDA,Favorov,,,,RB,https://www.transfermarkt.pl/denys-favorov/profil/spieler/289095,,,1991
,,,6231e38e70139800181efba9,PL,,,Adrian,R,183,FAŁSZ,PRAWDA,Franczak,,,,RB,https://www.transfermarkt.pl/adrian-franczak/profil/spieler/42568,,,1987
,,,6231e38e70139800181efba9,PL,,,Damian,R,182,FAŁSZ,PRAWDA,Guzik,,,,RB,https://www.transfermarkt.pl/damian-guzik/profil/spieler/385554,,,1997
