_id,club,transfermarktProfileURL
611b9daae286510017a01d27,611bf1f6fe16ff48a850e2f2,https://www.transfermarkt.pl/adrian-sobon/profil/spieler/708448
611becb2a3796c00171c2f90,611bec29a3796c00171c2f8f,https://www.transfermarkt.pl/patryk-orlik/profil/spieler/493833
611c0ee2f107c90017265ae9,605ae1a30e7ed900173af25a,https://www.transfermarkt.pl/dawid-rezaeian/profil/spieler/554971
611ec61713ca0b0018a8fa69,611bf1f6fe16ff48a850e30c,https://www.transfermarkt.pl/szymon-jopek/profil/spieler/407953
6121374c7fd6c70018b2afa7,611bf1f6fe16ff48a850e309,https://www.transfermarkt.pl/dawid-brzozowski/profil/spieler/683841
612137ec7fd6c70018b2afa8,611bf1f6fe16ff48a850e322,https://www.transfermarkt.pl/bartosz-zbiciak/profil/spieler/619291
61213ef07fd6c70018b2afa9,605125a1b1fe4c0017d93c58,https://www.transfermarkt.pl/kacper-wiatrak/profil/spieler/688272
612237ccc5731300188cfa1c,605125a1b1fe4c0017d93c58,https://www.transfermarkt.pl/michal-gradz/profil/spieler/749870
61223902c5731300188cfa1f,62febb0d9cfad700182fb7ef,https://www.transfermarkt.pl/szymon-rygiel/profil/spieler/916875
6122398ec5731300188cfa20,611bf1f6fe16ff48a850e2b9,https://www.transfermarkt.pl/bartlomiej-pleskacz/profil/spieler/913615
612239f5c5731300188cfa21,605ae1a30e7ed900173af25a,https://www.transfermarkt.pl/maciej-kowal/profil/spieler/797820
61223a7ec5731300188cfa22,605a84b6325dd80017ee12dd,https://www.transfermarkt.pl/kacper-jozefiak/profil/spieler/407563
61223b82c5731300188cfa24,605a84b6325dd80017ee12dd,https://www.transfermarkt.pl/pawel-rogala/profil/spieler/569038
61223c07c5731300188cfa25,605a84b6325dd80017ee12dd,https://www.transfermarkt.pl/pawel-mroz/profil/spieler/455977
6125565ed35df900184f4af7,605cc58166809f0017dedc61,https://www.transfermarkt.pl/gabor-zukowski/profil/spieler/700514
61267daf028e0500180b619a,6058c9064cf1700017ce4e85,https://www.transfermarkt.pl/piotr-klab/profil/spieler/677170
612b3f66ef343a0018089b5c,60620e620727700017d932d9,https://www.transfermarkt.pl/filip-balcewicz/profil/spieler/554283
6133b153936f5d0018170a3a,611bf1f6fe16ff48a850e322,https://www.transfermarkt.pl/ezana-kahsay/profil/spieler/637351
6137d428dbfe2f47acea077b,607362075b6a400017c4dfcf,https://www.transfermarkt.pl/patryk-wolanski/profil/spieler/199305
6137d428dbfe2f47acea077c,605dc47d19793a00171e3d48,https://www.transfermarkt.pl/matheus-dias/profil/spieler/602185
6137d428dbfe2f47acea077d,606b5bd736819c0017b655b1,https://www.transfermarkt.pl/mateusz-dlugolecki/profil/spieler/236889
6137d428dbfe2f47acea077f,62f8c443d76fa700184ca76d,https://www.transfermarkt.pl/damian-garbacik/profil/spieler/256982
6137d428dbfe2f47acea0780,611bf1f6fe16ff48a850e2b8,https://www.transfermarkt.pl/robert-obst/profil/spieler/371090
6137d428dbfe2f47acea0781,6074adb807694d001781148e,https://www.transfermarkt.pl/maciej-prusinowski/profil/spieler/241850
6137d428dbfe2f47acea0782,60532bcfaaeb6200179cd527,https://www.transfermarkt.pl/adrian-blaszkiewicz/profil/spieler/450631
